account,card_number
61210393670,1182025495369925
92519656176,1610333046840469
20339449071,9648442139196147
70505126661,4329460693725600
65442102130,6003986642590329
69546444169,4006623375691739
59725081705,3836460762562195
14305072238,8151428948955220
87491663407,8125650970042877
48408206760,8906544441706012
12484147135,8036352935172269
24455498200,4820611628110171
28430436479,2327081185307257
26477431586,1105544892222996
13148014936,7141480328048226
68097161109,8238645316932016
22316076957,7146119772396255
15213052955,7486006037777890
52745843421,8540318395173206
15848347856,7901571481536560
33645846074,9366343207878359
46115821187,3540209543382885
14005152660,3470131618631816
68563999073,8638750906560807
48060223537,9577284313218366
17363609166,4056975767248706
31729330774,9335977057605206
40913314138,1487216292755603
41230677594,6883111751721415
93757071608,2703370974548030
48831477952,6719307792999746
34454942650,9276771283669106
18512257600,2917115482464570
51793835999,4002283222911014
39714910833,6624241318183852
69106592927,3381078183297060
97251333946,2033634887724176
29567694399,6618977584468863
47166638309,8478637743365692
18719838915,5882195691911604
67134583550,7183736337678908
80188110721,2512214019724598
34099239827,9021406520559721
65815389877,1662084721044387
78556242394,9847010536589356
28288959873,3534981446006144
67518423787,1559667010450911
44735263909,3688161751338257
20047918536,2278294157231797
93425966041,4581184072304210
25886350334,3319485640727009
90746833440,3730527827942732
65450653527,2201209984301286
58243454905,1439418355931072
78476296924,5107167194965731
61911210203,9721467895521050
74837423457,4919534360523670
73989953496,8203287960079151
57968247881,3059210197586293
87397795355,1621335735261700
89962748506,2806358448121157
41239690828,7874806301956402
31124005355,6865938414355154
81881481784,2877337221213770
49555422688,1708526754029012
48355682763,9072400781183521
67331694642,7315405478514984
33766562975,2551193831063047
36024841623,8847167133992315
71647127415,5369201609351627
53382486177,2824387108076766
83798788073,6690995659072515
37522389062,7514509980219087
76332307928,9330621677207728
88185018893,2308371431429403
80257307712,7774347180972149
92935172964,5682579620151910
87676264885,3406158249915349
23226969575,5375464533542325
40884384899,1906352884655338
96307943765,5614584050451308
30329609864,6848337472766874
16714885501,9268027881012949
12696347759,5220695481093653
39491922255,2191527382653824
50939825024,6698545999418061
81249940721,1161825234666968
74788393957,8807527137261420
78871053127,1215710286921855
18434569458,9096968224083606
84138072208,4658294511594047
33820651907,5319669296495386
39145566051,9961460998057130
57527875252,5709485660439142
56295127344,8656469719905701
32524839618,4935077967194456
93584926560,8153887696223076
71915717757,5213127133484134
17626748065,3884271942625646
91617478243,7247202233066906
25289904964,4005549534669452
42981369178,1136723052927100
29047848561,8289430700101624
94654736785,2124375718264843
87774727821,8521297881741181
88840292598,7878409852597223
28513573421,8318861905058263
97693530351,4146529433885107
70283040962,4454193039873402
80100141903,5269716240470925
61143409554,6322205353070184
70647830778,8032997662436352
67822207033,9645685381987870
30994433331,7227291728320114
89941835304,7037483249714294
91369666606,7435814227858465
20086667119,7059219268260221
69886081279,4493297929408334
45081539195,4107477180987457
39198741142,6070140096239174
33924858697,2123821197761228
78471705579,7897651849270417
17897388867,8535980692006204
22068426000,4529350649258129
20011069846,3751626775827552
64486942277,2197734843935249
17068853005,2728913599470792
39910925041,9380812235613707
73686056169,9529653592654306
57691180937,8285367495464977
91061299627,3041602078488045
10524447937,5711305334948967
39108177050,1266568260052954
96697259402,6686285226549681
77551894144,6346449515934410
10090001084,2036460377875938
60790216625,5170807767432965
36227827205,5719536310055420
57948418910,7880920501887323
96916009645,5011873454705809
33405100107,9446046986850248
62787984988,2600034247257548
52325327471,2502439528861372
28312121923,7671548420173150
12678640987,7069764483674281
43274536624,2776734891443404
99263748016,4032721930630804
95831910663,8231629023382521
88737078938,1245228608189556
51787832713,7718395232677156
38501634403,5100984297333065
60174628716,5815617158914513
19420030176,8062522685588899
51384438185,7133275569160005
78543186118,6733799126992041
93945873942,7278780840988909
66950753871,7128175495081278
60854021700,9496885973285446
11611732893,3128219777375415
19345152768,3053805275957984
13590994046,6099515342985940
22238908239,7810455797380911
74285047569,7422012300547184
66506898245,1161890331717888
91432568717,9335476890993896
47542751244,4117489259812796
79672240165,8537398774388123
33547020515,1636267627545475
46169915178,2745714835704761
21734022905,3560394328232136
43065969606,2833803682241643
82698909618,7484606400241691
88156041106,2727432673981710
40373562181,2363587217218539
34390908921,1323692321046287
46613109707,5234348060141843
68570966080,2520263602546733
14596851907,8097895820233937
58317583628,5594191539845877
22224942322,3109982158187946
74376966767,3300982719020410
77099289348,4620958570267509
76405876478,6035799051931697
11605309869,1866839043812751
97134434900,5569861937379201
56795524286,4943108927254666
96313746274,6042757358504499
69460924134,5027267566009787
26777827697,6495050037162578
81615772564,6315658773387407
87322211142,4162076783822404
59777334958,5694660752452910
55979981629,1681683289151154
10559674290,7538272768634360
91096974701,1782205122558459
40280963582,1998870630706354
93482544115,3290622401508926
61535044227,7864612217129131
52207767660,1244753761282346
64566370190,2359300362838835
68594325286,8037035637045761
31661999911,6777854377163161
86442553969,6163437506823822
35203343602,9351707569358851
88559314505,5748834687453395
31154142661,5598049489332949
85241175078,8933748541697786
81810153998,6499170927962254
29357719702,1538650019041943
46189623239,6108666354225952
45907963541,3496579148781723
42490510235,7744573715918439
15500884477,1832131784989551
51349319647,8581236236788514
37365336600,3487617314398284
46529268865,4022529131843450
42659365019,5579705848932641
37162568415,9222235276671470
50160407443,7792678547614497
37604120378,5243860023687334
10576259506,5655534638268309
28135933582,6627458903094130
28761273800,5745498798464820
40997510029,8777894680069382
27517513265,1584397960608328
80782289822,9849451092130462
65466307742,9409091788248699
72437184475,8720299615183193
62277895840,6754260641205298
58770550559,2325857490118540
95371133803,5109486899713762
24810845752,7052541427579585
33858746111,4029512646909527
83593168071,9442516782804904
54816019374,4478663589848802
64252829446,7302966057901704
12048326472,1918907774775894
15699804757,6914681729087458
76505621608,2905358134341781
95493570289,1668047751271147
82639394310,9095120250537573
77634843329,1311277675949262
56734547199,8578035528061841
83845879867,6205314515990284
40314076103,6157430142501821
16338843356,7901089637423743
32701376118,7516923338325114
21906210541,7383891547842123
82627738166,2952931643031764
14874431447,8755931772898679
90433301610,9837270024636489
64093594477,7858995027332659
28695561102,4247415146459219
85224499422,7799611027527629
45610823499,5630427599883325
69162037536,6360886354785909
84825989937,6946310919789165
28359158831,6502868118560419
75399304503,9910877450900104
64934603064,4698823578564729
51750982090,8766299051012236
63753324118,8217008859248472
70640636094,7465675823822854
68303818136,2035034431718949
67782841308,5033220579604245
31489772142,3088858025468503
66176420619,3040010170192274
51262705535,2369632422078737
83830516530,1247149288172813
74114394581,2990746924994564
40585101299,5370283239135024
17856990397,4385760239460538
51353849149,5236213505383115
84313622469,4743590794079421
67014535016,9694558320156592
83821209502,3753631825711836
51144114404,7355136957795151
18597152770,8867982161896672
88500882190,8504455844485208
97471979090,6712796089077035
52352944550,2745436646087379
89215164436,1141952192984228
54995057955,3335056823631121
44456766737,3214435480203153
98370546120,3845211228236867
81478218884,8390598532987278
75013391092,8369674235894986
42076531042,7133884190942544
23975419563,6470645932873667
62028244136,9646953367699168
65543406369,9122487121231025
58742346351,2005419447430503
51903617098,8756852053655007
83511500921,2323746457977874
72015095067,3250604497215136
41643217436,5527316574152436
14795210028,8760935582261367
43296810466,4637417883125800
86274939561,2150919458063892
79194212376,7810128129873544
51197912758,8770230653691221
64952775249,1708764719686070
92327213568,4587874231157616
90717445031,9823517156580776
86442639486,7952238331993693
10961422870,4854631234474141
10696976637,5145835440435194
95222486885,7762750929541243
69169915776,9795750821570463
47435660915,5256517699569818
46874701760,4276321146716810
37250808279,4934311670581802
63205707905,1508707963707846
37966520661,5402834693255772
22150141581,3034680486366348
86331197428,6411227913065313
52364412335,9354234496197337
59759393810,4052230742203127
73358225460,4814891327041475
15663310960,5230322707563725
52974001360,9993123855193869
66350793775,8243129424054899
89678896492,1024799166867645
13624711220,7121265498312048
79425261566,5850508001947140
98598864772,2144105317332208
46635279574,8509288724613977
67665236764,1087556988879268
53750666713,7402744846279369
84206684208,3972684540056857
17183478137,4555494793238553
82429038170,2905171567909941
17900782935,4891027603723369
55840026760,1828202892052551
25867723394,5675845925562535
34599857937,8483890391254709
74358067503,9610825922025597
21954521253,6783708927767022
38711413619,1745409837531035
73017399961,4261659476248966
25761540790,8584993796181086
94188171065,9728567729849949
83064199107,8367498934963732
29753605543,7055688678968429
73776229355,9712996626025130
78470349772,9267244413751746
34938134618,1231062182889213
44050366455,7064130589440000
40833440413,6827940314890915
38337653791,3205217597839977
77960741731,9771886102302445
76913300633,6149034767730185
33386272101,4388023917629354
32649388605,3172050238161532
55301347521,7829509645519773
99767643209,9836342885173091
93891087122,3746272698267038
87242488140,1365337992428736
58536313830,2041105395338614
33399290114,3501778460719883
26391098050,3190612843923318
48278843330,7374224387339676
48879563074,2128990251274555
35144607821,6260590337161351
77422335713,7690804848920089
25401607127,4629762972350550
64752161999,2137824129704363
87268364743,1401534181347103
25823403360,9626000740770287
19280138266,9289350315134029
87625430489,7989152349627615
36954388952,1797572071986683
54407961796,9782216455118254
86818126155,4376820119460138
51735865685,2587268022080844
26958582836,5675881092992119
44673038206,4882871721022036
78308864520,6631096236944719
58434247053,9189101700050112
58261213968,3872467383079207
95998669495,8188366985895439
36305280632,6347465978890018
19304901687,3189024287970904
71740163952,9421931706892699
99371919875,4980260014060220
75600870783,9071845076954316
